contact_duration,number_contacts,previous_days,previous_campaign_contacts,previous_outcome,campaign_outcome,campaign_id,last_contact_date
410,2,999,0,,,1,2022-05-26
207,3,999,0,,,1,2022-05-27
239,2,999,0,,,1,2022-05-07
83,4,999,0,,,1,2022-05-17
160,3,999,0,,,1,2022-05-01
42,3,999,0,,,1,2022-05-07
55,2,999,0,,,1,2022-05-29
157,2,999,0,,,1,2022-05-24
303,3,999,0,,,1,2022-05-16
336,3,999,0,,,1,2022-05-29
233,2,999,0,,,1,2022-05-22
211,2,999,0,,,1,2022-05-07
88,5,999,0,,,1,2022-05-06
139,2,999,0,,,1,2022-05-29
329,3,999,0,,,1,2022-05-22
305,2,999,0,,,1,2022-05-28
206,2,999,0,,,1,2022-05-24
128,2,999,0,,,1,2022-05-20
122,3,999,0,,,1,2022-05-08
343,3,999,0,,,1,2022-05-04
126,2,999,0,,,1,2022-05-22
249,3,999,0,,,1,2022-05-10
59,3,999,0,,,1,2022-05-22
166,3,999,0,,,1,2022-05-21
190,3,999,0,,,1,2022-05-11
216,2,999,0,,,1,2022-05-27
51,3,999,0,,,1,2022-05-06
169,3,999,0,,,1,2022-05-15
148,3,999,0,,,1,2022-05-13
132,3,999,0,,,1,2022-05-30
117,3,999,0,,,1,2022-05-16
275,4,999,0,,,1,2022-05-27
124,2,999,0,,,1,2022-05-17
118,3,999,0,,,1,2022-05-07
479,2,999,0,,,1,2022-05-17
285,3,999,0,,,1,2022-05-21
322,2,999,0,,,1,2022-05-30
202,2,999,0,,,1,2022-05-02
162,2,999,0,,,1,2022-05-19
216,3,999,0,,,1,2022-05-29
195,2,999,0,,,1,2022-05-30
96,2,999,0,,,1,2022-05-27
149,2,999,0,,,1,2022-05-16
720,2,999,0,,,1,2022-05-19
92,2,999,0,,,1,2022-05-26
188,2,999,0,,,1,2022-05-21
70,2,999,0,,,1,2022-05-17
141,3,999,0,,,1,2022-05-07
395,2,999,0,,,1,2022-05-14
629,2,999,0,,,1,2022-05-14
261,3,999,0,,,1,2022-05-21
502,1,999,0,,,1,2022-05-23
446,1,999,0,,,1,2022-05-23
131,3,999,0,,,1,2022-05-17
198,3,999,0,,,1,2022-05-13
312,1,999,0,,,1,2022-05-28
275,6,999,0,,,1,2022-05-19
120,2,999,0,,,1,2022-05-10
333,4,999,0,,,1,2022-05-09
113,1,999,0,,,1,2022-05-25
150,1,999,0,,,1,2022-05-17
91,1,999,0,,,1,2022-05-21
296,1,999,0,,,1,2022-05-24
128,3,999,0,,,1,2022-05-02
298,1,999,0,,,1,2022-05-13
326,1,999,0,,,1,2022-05-19
292,1,999,0,,,1,2022-05-12
215,1,999,0,,,1,2022-05-09
97,1,999,0,,,1,2022-05-20
32,1,999,0,,,1,2022-05-14
162,1,999,0,,,1,2022-05-18
421,1,999,0,,,1,2022-05-07
268,1,999,0,,,1,2022-05-04
232,1,999,0,,,1,2022-05-26
152,3,999,0,,,1,2022-05-06
104,2,999,0,,,1,2022-05-22
852,1,999,0,,,1,2022-05-29
159,2,999,0,,,1,2022-05-25
416,2,999,0,,,1,2022-05-28
174,1,999,0,,,1,2022-05-31
139,1,999,0,,,1,2022-05-03
193,1,999,0,,,1,2022-05-22
294,1,999,0,,,1,2022-05-30
102,1,999,0,,,1,2022-05-17
124,1,999,0,,,1,2022-05-25
143,1,999,0,,,1,2022-05-13
231,1,999,0,,,1,2022-05-18
128,1,999,0,,,1,2022-05-03
74,1,999,0,,,1,2022-05-21
105,2,999,0,,,1,2022-05-21
992,1,999,0,,,1,2022-05-06
168,1,999,0,,,1,2022-05-19
250,1,999,0,,,1,2022-05-07
254,1,999,0,,,1,2022-05-21
149,1,999,0,,,1,2022-05-08
133,2,999,0,,,1,2022-05-30
374,1,999,0,,,1,2022-05-31
425,6,999,0,,,1,2022-05-28
207,1,999,0,,,1,2022-05-08
464,1,999,0,,,1,2022-05-31
439,1,999,0,,,1,2022-05-21
83,3,999,0,,,1,2022-05-17
732,2,999,0,,,1,2022-05-09
149,1,999,0,,,1,2022-05-14
142,1,999,0,,,1,2022-05-21
121,1,999,0,,,1,2022-05-16
359,1,999,0,,,1,2022-05-28
112,1,999,0,,,1,2022-05-31
274,4,999,0,,,1,2022-05-24
325,2,999,0,,,1,2022-05-21
1521,1,999,0,,,1,2022-05-10
216,1,999,0,,,1,2022-05-09
161,1,999,0,,,1,2022-05-26
122,2,999,0,,,1,2022-05-05
800,1,999,0,,,1,2022-05-14
615,1,999,0,,,1,2022-05-20
111,1,999,0,,,1,2022-05-01
359,1,999,0,,,1,2022-05-21
327,3,999,0,,,1,2022-05-02
236,1,999,0,,,1,2022-05-28
227,1,999,0,,,1,2022-05-23
109,1,999,0,,,1,2022-05-07
492,2,999,0,,,1,2022-05-16
298,1,999,0,,,1,2022-05-27
83,2,999,0,,,1,2022-05-02
241,2,999,0,,,1,2022-05-14
1138,1,999,0,,,1,2022-05-19
131,1,999,0,,,1,2022-05-14
123,1,999,0,,,1,2022-05-09
125,1,999,0,,,1,2022-05-03
295,2,999,0,,,1,2022-05-08
287,1,999,0,,,1,2022-05-31
109,1,999,0,,,1,2022-05-05
140,2,999,0,,,1,2022-05-10
52,1,999,0,,,1,2022-05-07
233,1,999,0,,,1,2022-05-17
254,1,999,0,,,1,2022-05-26
255,1,999,0,,,1,2022-05-11
126,1,999,0,,,1,2022-05-21
184,2,999,0,,,1,2022-05-09
591,1,999,0,,,1,2022-05-18
294,1,999,0,,,1,2022-05-07
285,1,999,0,,,1,2022-05-19
173,1,999,0,,,1,2022-05-28
336,1,999,0,,,1,2022-05-15
344,1,999,0,,,1,2022-05-02
786,1,999,0,,,1,2022-05-11
153,1,999,0,,,1,2022-05-07
99,2,999,0,,,1,2022-05-16
243,1,999,0,,,1,2022-05-17
260,1,999,0,,,1,2022-05-25
164,2,999,0,,,1,2022-05-19
255,2,999,0,,,1,2022-05-29
47,1,999,0,,,1,2022-05-07
110,2,999,0,,,1,2022-05-31
463,1,999,0,,,1,2022-05-27
192,1,999,0,,,1,2022-05-07
388,7,999,0,,,1,2022-05-15
221,1,999,0,,,1,2022-05-02
25,1,999,0,,,1,2022-05-08
256,6,999,0,,,1,2022-05-02
104,1,999,0,,,1,2022-05-05
283,2,999,0,,,1,2022-05-25
448,1,999,0,,,1,2022-05-10
127,1,999,0,,,1,2022-05-29
378,1,999,0,,,1,2022-05-04
67,1,999,0,,,1,2022-05-23
221,2,999,0,,,1,2022-05-23
150,1,999,0,,,1,2022-05-05
144,2,999,0,,,1,2022-05-23
296,2,999,0,,,1,2022-05-11
161,1,999,0,,,1,2022-05-25
401,2,999,0,,,1,2022-05-24
435,2,999,0,,,1,2022-05-16
388,1,999,0,,,1,2022-05-07
245,1,999,0,,,1,2022-05-08
143,1,999,0,,,1,2022-05-04
423,1,999,0,,,1,2022-05-16
231,1,999,0,,,1,2022-05-25
181,1,999,0,,,1,2022-05-21
107,1,999,0,,,1,2022-05-03
227,1,999,0,,,1,2022-05-14
69,1,999,0,,,1,2022-05-23
799,1,999,0,,,1,2022-05-28
109,1,999,0,,,1,2022-05-26
127,1,999,0,,,1,2022-05-29
45,1,999,0,,,1,2022-05-19
120,1,999,0,,,1,2022-05-22
68,3,999,0,,,1,2022-05-21
180,2,999,0,,,1,2022-05-06
112,3,999,0,,,1,2022-05-20
444,1,999,0,,,1,2022-05-07
246,2,999,0,,,1,2022-05-13
148,4,999,0,,,1,2022-05-16
223,3,999,0,,,1,2022-05-08
566,2,999,0,,,1,2022-05-23
274,2,999,0,,,1,2022-05-09
49,3,999,0,,,1,2022-05-20
97,2,999,0,,,1,2022-05-24
376,2,999,0,,,1,2022-05-29
421,2,999,0,,,1,2022-05-21
511,2,999,0,,,1,2022-05-08
121,2,999,0,,,1,2022-05-17
157,2,999,0,,,1,2022-05-10
101,1,999,0,,,1,2022-05-10
328,2,999,0,,,1,2022-05-11
19,1,999,0,,,1,2022-05-27
866,2,999,0,,,1,2022-05-03
229,3,999,0,,,1,2022-05-31
154,2,999,0,,,1,2022-05-02
56,1,999,0,,,1,2022-05-18
199,1,999,0,,,1,2022-05-16
117,1,999,0,,,1,2022-05-24
1581,2,999,0,,,1,2022-05-29
185,1,999,0,,,1,2022-05-26
202,1,999,0,,,1,2022-05-01
279,1,999,0,,,1,2022-05-06
180,5,999,0,,,1,2022-05-29
530,2,999,0,,,1,2022-05-12
129,5,999,0,,,1,2022-05-01
60,1,999,0,,,1,2022-05-06
432,1,999,0,,,1,2022-05-05
516,1,999,0,,,1,2022-05-10
617,1,999,0,,,1,2022-05-04
179,2,999,0,,,1,2022-05-01
125,2,999,0,,,1,2022-05-23
262,2,999,0,,,1,2022-05-03
396,2,999,0,,,1,2022-05-22
294,2,999,0,,,1,2022-05-14
171,2,999,0,,,1,2022-05-20
614,2,999,0,,,1,2022-05-12
118,3,999,0,,,1,2022-05-24
485,4,999,0,,,1,2022-05-31
406,2,999,0,,,1,2022-05-03
287,1,999,0,,,1,2022-05-10
216,2,999,0,,,1,2022-05-07
37,2,999,0,,,1,2022-05-24
650,1,999,0,,,1,2022-05-15
590,3,999,0,,,1,2022-05-03
55,1,999,0,,,1,2022-05-18
166,1,999,0,,,1,2022-05-26
371,2,999,0,,,1,2022-05-04
48,1,999,0,,,1,2022-05-07
72,1,999,0,,,1,2022-05-19
55,1,999,0,,,1,2022-05-01
92,1,999,0,,,1,2022-05-03
196,2,999,0,,,1,2022-05-05
96,1,999,0,,,1,2022-05-28
144,1,999,0,,,1,2022-05-28
474,1,999,0,,,1,2022-05-15
559,1,999,0,,,1,2022-05-30
1101,1,999,0,,,1,2022-05-01
229,3,999,0,,,1,2022-05-29
236,2,999,0,,,1,2022-05-31
164,1,999,0,,,1,2022-05-13
93,1,999,0,,,1,2022-05-07
123,1,999,0,,,1,2022-05-06
912,2,999,0,,,1,2022-05-12
209,2,999,0,,,1,2022-05-19
485,1,999,0,,,1,2022-05-14
206,2,999,0,,,1,2022-05-09
239,2,999,0,,,1,2022-05-23
311,1,999,0,,,1,2022-05-06
362,1,999,0,,,1,2022-05-05
274,1,999,0,,,1,2022-05-18
163,1,999,0,,,1,2022-05-12
345,1,999,0,,,1,2022-05-26
329,1,999,0,,,1,2022-05-02
68,1,999,0,,,1,2022-05-23
143,3,999,0,,,1,2022-05-18
214,2,999,0,,,1,2022-05-24
1062,1,999,0,,,1,2022-05-26
258,3,999,0,,,1,2022-05-17
253,2,999,0,,,1,2022-05-24
106,1,999,0,,,1,2022-05-18
688,2,999,0,,,1,2022-05-25
103,3,999,0,,,1,2022-05-27
349,2,999,0,,,1,2022-05-13
170,1,999,0,,,1,2022-05-17
78,5,999,0,,,1,2022-05-14
194,1,999,0,,,1,2022-05-28
126,1,999,0,,,1,2022-05-01
224,5,999,0,,,1,2022-05-20
98,1,999,0,,,1,2022-05-07
252,5,999,0,,,1,2022-05-27
607,1,999,0,,,1,2022-05-21
331,1,999,0,,,1,2022-05-07
398,1,999,0,,,1,2022-05-11
103,2,999,0,,,1,2022-05-05
241,2,999,0,,,1,2022-05-04
803,1,999,0,,,1,2022-05-18
203,1,999,0,,,1,2022-05-02
96,3,999,0,,,1,2022-05-22
238,3,999,0,,,1,2022-05-29
153,3,999,0,,,1,2022-05-21
481,1,999,0,,,1,2022-05-04
119,3,999,0,,,1,2022-05-20
245,2,999,0,,,1,2022-05-06
152,2,999,0,,,1,2022-05-15
418,2,999,0,,,1,2022-05-16
421,2,999,0,,,1,2022-05-03
198,2,999,0,,,1,2022-05-29
175,1,999,0,,,1,2022-05-12
374,1,999,0,,,1,2022-05-19
51,1,999,0,,,1,2022-05-06
263,1,999,0,,,1,2022-05-01
257,1,999,0,,,1,2022-05-22
229,2,999,0,,,1,2022-05-28
154,2,999,0,,,1,2022-05-21
278,6,999,0,,,1,2022-05-24
306,5,999,0,,,1,2022-05-24
114,2,999,0,,,1,2022-05-18
24,2,999,0,,,1,2022-05-04
79,8,999,0,,,1,2022-05-29
169,2,999,0,,,1,2022-05-14
332,2,999,0,,,1,2022-05-07
263,6,999,0,,,1,2022-05-10
353,3,999,0,,,1,2022-05-28
108,6,999,0,,,1,2022-05-12
441,2,999,0,,,1,2022-05-01
46,3,999,0,,,1,2022-05-03
266,2,999,0,,,1,2022-05-02
222,4,999,0,,,1,2022-05-22
1009,3,999,0,,,1,2022-05-22
105,2,999,0,,,1,2022-05-16
381,2,999,0,,,1,2022-05-25
228,3,999,0,,,1,2022-05-01
128,2,999,0,,,1,2022-05-20
550,3,999,0,,,1,2022-05-13
764,3,999,0,,,1,2022-05-31
113,3,999,0,,,1,2022-05-05
396,4,999,0,,,1,2022-05-09
42,2,999,0,,,1,2022-05-03
234,4,999,0,,,1,2022-05-15
50,2,999,0,,,1,2022-05-18
110,2,999,0,,,1,2022-05-09
274,4,999,0,,,1,2022-05-17
191,4,999,0,,,1,2022-05-16
305,3,999,0,,,1,2022-05-05
134,2,999,0,,,1,2022-05-08
112,4,999,0,,,1,2022-05-18
217,2,999,0,,,1,2022-05-17
283,3,999,0,,,1,2022-05-07
353,4,999,0,,,1,2022-05-24
212,2,999,0,,,1,2022-05-04
225,2,999,0,,,1,2022-05-15
283,1,999,0,,,1,2022-05-31
1273,1,999,0,,,1,2022-05-05
1574,2,999,0,,,1,2022-05-01
139,3,999,0,,,1,2022-05-30
62,5,999,0,,,1,2022-05-21
256,3,999,0,,,1,2022-05-08
245,2,999,0,,,1,2022-05-19
161,2,999,0,,,1,2022-05-14
245,3,999,0,,,1,2022-05-27
89,3,999,0,,,1,2022-05-17
591,3,999,0,,,1,2022-05-13
113,2,999,0,,,1,2022-05-17
517,3,999,0,,,1,2022-05-14
193,3,999,0,,,1,2022-05-26
231,2,999,0,,,1,2022-05-12
348,3,999,0,,,1,2022-05-22
299,2,999,0,,,1,2022-05-30
103,4,999,0,,,1,2022-05-08
253,8,999,0,,,1,2022-05-01
73,2,999,0,,,1,2022-05-24
164,5,999,0,,,1,2022-05-15
244,7,999,0,,,1,2022-05-02
191,2,999,0,,,1,2022-05-13
157,6,999,0,,,1,2022-05-28
548,2,999,0,,,1,2022-05-20
114,3,999,0,,,1,2022-05-05
126,5,999,0,,,1,2022-05-19
161,3,999,0,,,1,2022-05-05
333,1,999,0,,,1,2022-05-06
155,1,999,0,,,1,2022-05-10
152,3,999,0,,,1,2022-05-07
145,1,999,0,,,1,2022-05-20
66,3,999,0,,,1,2022-05-03
123,2,999,0,,,1,2022-05-15
74,1,999,0,,,1,2022-05-20
248,3,999,0,,,1,2022-05-31
275,2,999,0,,,1,2022-05-15
984,1,999,0,,,1,2022-05-12
1689,4,999,0,,,1,2022-05-10
84,2,999,0,,,1,2022-05-12
27,3,999,0,,,1,2022-05-02
130,4,999,0,,,1,2022-05-02
489,2,999,0,,,1,2022-05-08
41,3,999,0,,,1,2022-05-03
159,3,999,0,,,1,2022-05-19
276,4,999,0,,,1,2022-05-19
196,2,999,0,,,1,2022-05-21
81,2,999,0,,,1,2022-05-14
865,2,999,0,,,1,2022-05-16
149,1,999,0,,,1,2022-05-15
281,2,999,0,,,1,2022-05-09
122,5,999,0,,,1,2022-05-12
361,2,999,0,,,1,2022-05-01
944,3,999,0,,,1,2022-05-27
319,3,999,0,,,1,2022-05-27
35,3,999,0,,,1,2022-05-07
143,2,999,0,,,1,2022-05-20
22,2,999,0,,,1,2022-05-22
90,2,999,0,,,1,2022-05-23
505,2,999,0,,,1,2022-05-28
17,2,999,0,,,1,2022-05-05
404,5,999,0,,,1,2022-05-09
238,2,999,0,,,1,2022-05-15
71,4,999,0,,,1,2022-05-08
309,2,999,0,,,1,2022-05-13
408,3,999,0,,,1,2022-05-30
157,3,999,0,,,1,2022-05-17
280,3,999,0,,,1,2022-05-18
374,2,999,0,,,1,2022-05-01
365,4,999,0,,,1,2022-05-14
177,3,999,0,,,1,2022-05-26
238,3,999,0,,,1,2022-05-21
31,2,999,0,,,1,2022-05-04
425,6,999,0,,,1,2022-05-19
77,2,999,0,,,1,2022-05-28
223,2,999,0,,,1,2022-05-13
239,2,999,0,,,1,2022-05-03
116,2,999,0,,,1,2022-05-02
308,3,999,0,,,1,2022-05-29
137,2,999,0,,,1,2022-05-22
162,2,999,0,,,1,2022-05-02
134,1,999,0,,,1,2022-05-04
175,5,999,0,,,1,2022-05-03
125,3,999,0,,,1,2022-05-02
211,3,999,0,,,1,2022-05-03
180,1,999,0,,,1,2022-05-16
67,1,999,0,,,1,2022-05-08
196,1,999,0,,,1,2022-05-05
342,1,999,0,,,1,2022-05-30
156,1,999,0,,,1,2022-05-11
813,1,999,0,,,1,2022-05-13
178,1,999,0,,,1,2022-05-15
142,1,999,0,,,1,2022-05-14
194,1,999,0,,,1,2022-05-16
132,1,999,0,,,1,2022-05-17
110,1,999,0,,,1,2022-05-08
109,1,999,0,,,1,2022-05-11
94,1,999,0,,,1,2022-05-17
31,1,999,0,,,1,2022-05-30
220,1,999,0,,,1,2022-05-01
489,1,999,0,,,1,2022-05-23
180,1,999,0,,,1,2022-05-21
314,1,999,0,,,1,2022-05-08
203,1,999,0,,,1,2022-05-13
328,2,999,0,,,1,2022-05-18
207,1,999,0,,,1,2022-05-03
193,1,999,0,,,1,2022-05-04
177,2,999,0,,,1,2022-05-03
528,1,999,0,,,1,2022-05-01
183,1,999,0,,,1,2022-05-15
238,1,999,0,,,1,2022-05-29
61,1,999,0,,,1,2022-05-29
70,1,999,0,,,1,2022-05-02
541,3,999,0,,,1,2022-05-26
41,1,999,0,,,1,2022-05-04
93,1,999,0,,,1,2022-05-21
149,1,999,0,,,1,2022-05-13
35,1,999,0,,,1,2022-05-19
262,1,999,0,,,1,2022-05-18
151,1,999,0,,,1,2022-05-30
135,2,999,0,,,1,2022-05-15
221,1,999,0,,,1,2022-05-31
604,1,999,0,,,1,2022-05-08
86,1,999,0,,,1,2022-05-09
65,1,999,0,,,1,2022-05-15
380,3,999,0,,,1,2022-05-05
11,1,999,0,,,1,2022-05-06
184,2,999,0,,,1,2022-05-18
405,1,999,0,,,1,2022-05-02
20,1,999,0,,,1,2022-05-22
202,1,999,0,,,1,2022-05-23
235,1,999,0,,,1,2022-05-03
75,1,999,0,,,1,2022-05-09
134,1,999,0,,,1,2022-05-30
255,1,999,0,,,1,2022-05-19
462,1,999,0,,,1,2022-05-27
80,1,999,0,,,1,2022-05-29
56,1,999,0,,,1,2022-05-11
418,1,999,0,,,1,2022-05-11
139,2,999,0,,,1,2022-05-02
96,2,999,0,,,1,2022-05-31
39,1,999,0,,,1,2022-05-16
231,2,999,0,,,1,2022-05-20
66,2,999,0,,,1,2022-05-09
204,1,999,0,,,1,2022-05-10
159,1,999,0,,,1,2022-05-12
129,2,999,0,,,1,2022-05-07
200,1,999,0,,,1,2022-05-12
187,3,999,0,,,1,2022-05-05
166,1,999,0,,,1,2022-05-24
144,1,999,0,,,1,2022-05-27
323,1,999,0,,,1,2022-05-31
194,1,999,0,,,1,2022-05-20
82,1,999,0,,,1,2022-05-22
521,7,999,0,,,1,2022-05-31
269,1,999,0,,,1,2022-05-17
285,1,999,0,,,1,2022-05-23
1119,1,999,0,,,1,2022-05-01
294,1,999,0,,,1,2022-05-22
106,1,999,0,,,1,2022-05-07
158,1,999,0,,,1,2022-05-13
152,1,999,0,,,1,2022-05-10
12,2,999,0,,,1,2022-05-23
187,1,999,0,,,1,2022-05-04
268,1,999,0,,,1,2022-05-20
193,1,999,0,,,1,2022-05-24
95,1,999,0,,,1,2022-05-08
60,1,999,0,,,1,2022-05-14
206,1,999,0,,,1,2022-05-24
155,1,999,0,,,1,2022-05-16
216,1,999,0,,,1,2022-05-04
103,3,999,0,,,1,2022-05-28
107,1,999,0,,,1,2022-05-17
219,1,999,0,,,1,2022-05-27
147,1,999,0,,,1,2022-05-11
190,1,999,0,,,1,2022-05-11
339,2,999,0,,,1,2022-05-30
198,1,999,0,,,1,2022-05-21
141,1,999,0,,,1,2022-05-31
255,1,999,0,,,1,2022-05-09
1120,2,999,0,,,1,2022-05-31
369,1,999,0,,,1,2022-05-15
226,1,999,0,,,1,2022-05-25
215,1,999,0,,,1,2022-05-27
306,1,999,0,,,1,2022-05-01
249,1,999,0,,,1,2022-05-10
143,1,999,0,,,1,2022-05-24
162,1,999,0,,,1,2022-05-22
81,1,999,0,,,1,2022-05-07
124,1,999,0,,,1,2022-05-17
124,1,999,0,,,1,2022-05-22
33,4,999,0,,,1,2022-05-01
393,1,999,0,,,1,2022-05-04
784,1,999,0,,,1,2022-05-14
87,2,999,0,,,1,2022-05-27
108,2,999,0,,,1,2022-05-17
207,1,999,0,,,1,2022-05-24
278,2,999,0,,,1,2022-05-15
196,1,999,0,,,1,2022-05-14
149,1,999,0,,,1,2022-05-20
154,1,999,0,,,1,2022-05-08
287,2,999,0,,,1,2022-05-29
229,1,999,0,,,1,2022-05-10
21,1,999,0,,,1,2022-05-26
191,1,999,0,,,1,2022-05-20
147,1,999,0,,,1,2022-05-12
93,1,999,0,,,1,2022-05-07
665,1,999,0,,,1,2022-05-26
131,1,999,0,,,1,2022-05-22
160,1,999,0,,,1,2022-05-26
74,1,999,0,,,1,2022-05-05
60,1,999,0,,,1,2022-05-22
97,2,999,0,,,1,2022-05-01
82,1,999,0,,,1,2022-05-27
475,1,999,0,,,1,2022-05-17
111,1,999,0,,,1,2022-05-18
140,1,999,0,,,1,2022-05-25
110,1,999,0,,,1,2022-05-27
64,1,999,0,,,1,2022-05-15
149,1,999,0,,,1,2022-05-28
156,1,999,0,,,1,2022-05-15
63,3,999,0,,,1,2022-05-07
362,1,999,0,,,1,2022-05-27
712,1,999,0,,,1,2022-05-20
338,2,999,0,,,1,2022-05-08
102,2,999,0,,,1,2022-05-10
446,1,999,0,,,1,2022-05-26
249,2,999,0,,,1,2022-05-10
176,1,999,0,,,1,2022-05-18
1007,1,999,0,,,1,2022-05-21
266,1,999,0,,,1,2022-05-23
172,1,999,0,,,1,2022-05-14
175,1,999,0,,,1,2022-05-05
211,2,999,0,,,1,2022-05-31
237,1,999,0,,,1,2022-05-04
500,1,999,0,,,1,2022-05-02
186,1,999,0,,,1,2022-05-09
96,1,999,0,,,1,2022-05-13
98,1,999,0,,,1,2022-05-17
364,4,999,0,,,1,2022-05-12
477,1,999,0,,,1,2022-05-01
319,1,999,0,,,1,2022-05-16
789,1,999,0,,,1,2022-05-07
513,1,999,0,,,1,2022-05-09
280,2,999,0,,,1,2022-05-29
170,1,999,0,,,1,2022-05-14
365,1,999,0,,,1,2022-05-16
63,2,999,0,,,1,2022-05-10
159,4,999,0,,,1,2022-05-17
177,2,999,0,,,1,2022-05-06
108,3,999,0,,,1,2022-05-16
194,3,999,0,,,1,2022-05-16
366,2,999,0,,,1,2022-05-05
213,1,999,0,,,1,2022-05-31
166,1,999,0,,,1,2022-05-28
141,1,999,0,,,1,2022-05-05
168,2,999,0,,,1,2022-05-07
468,1,999,0,,,1,2022-05-02
180,1,999,0,,,1,2022-05-12
195,1,999,0,,,1,2022-05-27
352,3,999,0,,,1,2022-05-12
91,1,999,0,,,1,2022-05-01
93,2,999,0,,,1,2022-05-31
288,1,999,0,,,1,2022-05-07
218,2,999,0,,,1,2022-05-22
289,1,999,0,,,1,2022-05-05
130,3,999,0,,,1,2022-05-04
208,1,999,0,,,1,2022-05-01
177,1,999,0,,,1,2022-05-19
442,2,999,0,,,1,2022-05-09
101,1,999,0,,,1,2022-05-07
166,1,999,0,,,1,2022-05-17
756,1,999,0,,,1,2022-05-12
342,1,999,0,,,1,2022-05-04
189,1,999,0,,,1,2022-05-24
108,1,999,0,,,1,2022-05-05
178,2,999,0,,,1,2022-05-12
238,1,999,0,,,1,2022-05-18
226,1,999,0,,,1,2022-05-04
136,1,999,0,,,1,2022-05-26
14,1,999,0,,,1,2022-05-23
250,1,999,0,,,1,2022-05-04
161,1,999,0,,,1,2022-05-11
269,3,999,0,,,1,2022-05-17
491,1,999,0,,,1,2022-05-16
44,1,999,0,,,1,2022-05-26
26,1,999,0,,,1,2022-05-21
22,1,999,0,,,1,2022-05-30
293,2,999,0,,,1,2022-05-24
989,1,999,0,,,1,2022-05-23
147,5,999,0,,,1,2022-05-20
1170,1,999,0,,,1,2022-05-06
807,2,999,0,,,1,2022-05-10
347,2,999,0,,,1,2022-05-28
58,2,999,0,,,1,2022-05-30
534,2,999,0,,,1,2022-05-01
155,2,999,0,,,1,2022-05-29
159,2,999,0,,,1,2022-05-26
343,2,999,0,,,1,2022-05-10
152,2,999,0,,,1,2022-05-04
461,3,999,0,,,1,2022-05-02
389,2,999,0,,,1,2022-05-21
90,2,999,0,,,1,2022-05-03
314,3,999,0,,,1,2022-05-01
28,3,999,0,,,1,2022-05-08
30,2,999,0,,,1,2022-05-09
103,4,999,0,,,1,2022-05-25
32,2,999,0,,,1,2022-05-19
252,2,999,0,,,1,2022-05-28
20,2,999,0,,,1,2022-05-08
369,2,999,0,,,1,2022-05-25
116,1,999,0,,,1,2022-05-16
302,2,999,0,,,1,2022-05-21
31,1,999,0,,,1,2022-05-13
190,1,999,0,,,1,2022-05-19
149,1,999,0,,,1,2022-05-31
210,1,999,0,,,1,2022-05-31
180,2,999,0,,,1,2022-05-25
234,1,999,0,,,1,2022-05-20
92,1,999,0,,,1,2022-05-04
2087,2,999,0,,,1,2022-05-14
102,1,999,0,,,1,2022-05-06
193,1,999,0,,,1,2022-05-01
245,1,999,0,,,1,2022-05-19
190,1,999,0,,,1,2022-05-05
223,2,999,0,,,1,2022-05-01
42,1,999,0,,,1,2022-05-12
206,2,999,0,,,1,2022-05-24
242,2,999,0,,,1,2022-05-27
66,2,999,0,,,1,2022-05-21
173,2,999,0,,,1,2022-05-05
477,2,999,0,,,1,2022-05-26
77,1,999,0,,,1,2022-05-23
219,2,999,0,,,1,2022-05-13
205,2,999,0,,,1,2022-05-10
376,2,999,0,,,1,2022-05-19
453,2,999,0,,,1,2022-05-05
151,2,999,0,,,1,2022-05-09
767,5,999,0,,,1,2022-05-30
200,2,999,0,,,1,2022-05-12
298,5,999,0,,,1,2022-05-24
305,2,999,0,,,1,2022-05-23
627,3,999,0,,,1,2022-05-21
242,1,999,0,,,1,2022-05-21
287,1,999,0,,,1,2022-05-09
184,1,999,0,,,1,2022-05-28
119,2,999,0,,,1,2022-05-09
403,2,999,0,,,1,2022-05-08
626,6,999,0,,,1,2022-05-01
12,1,999,0,,,1,2022-05-31
266,1,999,0,,,1,2022-05-13
23,4,999,0,,,1,2022-05-27
154,2,999,0,,,1,2022-05-20
10,7,999,0,,,1,2022-05-30
301,2,999,0,,,1,2022-05-01
240,3,999,0,,,1,2022-05-07
312,3,999,0,,,1,2022-05-04
224,2,999,0,,,1,2022-05-20
202,2,999,0,,,1,2022-05-03
144,3,999,0,,,1,2022-05-04
263,2,999,0,,,1,2022-05-06
543,3,999,0,,,1,2022-05-13
257,2,999,0,,,1,2022-05-25
237,2,999,0,,,1,2022-05-06
23,5,999,0,,,1,2022-05-18
209,3,999,0,,,1,2022-05-22
1178,2,999,0,,,1,2022-05-08
442,2,999,0,,,1,2022-05-05
1120,2,999,0,,,1,2022-05-31
186,2,999,0,,,1,2022-05-04
318,2,999,0,,,1,2022-05-29
617,2,999,0,,,1,2022-05-13
226,1,999,0,,,1,2022-05-10
275,1,999,0,,,1,2022-05-20
81,2,999,0,,,1,2022-05-19
74,7,999,0,,,1,2022-05-09
285,1,999,0,,,1,2022-05-25
261,5,999,0,,,1,2022-05-18
151,2,999,0,,,1,2022-05-23
422,2,999,0,,,1,2022-05-25
159,2,999,0,,,1,2022-05-31
102,2,999,0,,,1,2022-05-19
78,3,999,0,,,1,2022-05-10
15,1,999,0,,,1,2022-05-19
352,2,999,0,,,1,2022-05-16
345,2,999,0,,,1,2022-05-24
230,4,999,0,,,1,2022-05-16
